VendorPartNo,Sales Year,Make,Category,IsDevelopment,Total VIO,FirstSoldDate,vehicleMaxQty,PartsAuthority,SSF,Worldpac,PartsAuthority Sales count,SSF Sales count,WorldPac Sales count,UnitsSold360 Sales count,Total Units Sold Sales count,SalesYearRank
30-0017,2020,Jaguar,Cooling,0,1248,1999-03-30,1,0,0,0,0.0,0.0,0.0,0.0,72.0,22
30-0018,2016,Jaguar,Cooling,0,585,2000-02-18,1,0,0,0,1.0,0.0,5.0,0.0,91.0,17
30-0018,2017,Jaguar,Cooling,0,585,2000-02-18,1,0,0,0,0.0,0.0,0.0,0.0,27.0,18
30-0018,2018,Jaguar,Cooling,0,585,2000-02-18,1,0,0,0,1.0,0.0,0.0,0.0,30.0,19
30-0018,2019,Jaguar,Cooling,0,585,2000-02-18,1,0,0,0,0.0,0.0,0.0,144.0,52.0,20
30-0018,2020,Jaguar,Cooling,0,585,2000-02-18,1,0,0,0,0.0,0.0,0.0,0.0,71.0,21
30-0019,2016,Jaguar,Cooling,0,1248,1999-05-03,1,0,0,0,0.0,0.0,0.0,0.0,95.0,18
30-0019,2017,Jaguar,Cooling,0,1248,1999-05-03,1,0,0,0,0.0,0.0,0.0,0.0,30.0,19
30-0019,2018,Jaguar,Cooling,0,1248,1999-05-03,1,0,0,0,0.0,0.0,0.0,0.0,58.0,20
30-0019,2019,Jaguar,Cooling,0,1248,1999-05-03,1,0,0,0,0.0,0.0,1.0,121.0,23.0,21
30-0019,2020,Jaguar,Cooling,0,1248,1999-05-03,1,0,0,0,0.0,0.0,0.0,0.0,46.0,22
30-0247,2016,Land Rover,Cooling,0,5758,2003-05-12,1,1,0,1,6.0,0.0,33.0,0.0,55.0,14
30-0247,2017,Land Rover,Cooling,0,5758,2003-05-12,1,1,0,1,6.0,0.0,32.0,0.0,42.0,15
30-0247,2018,Land Rover,Cooling,0,5758,2003-05-12,1,1,0,1,0.0,0.0,22.0,0.0,27.0,16
30-0247,2019,Land Rover,Cooling,0,5758,2003-05-12,1,1,0,1,0.0,0.0,17.0,31.0,21.0,17
30-0247,2020,Land Rover,Cooling,0,5758,2003-05-12,1,1,0,1,11.0,0.0,9.0,0.0,22.0,18
30-0248,2016,Land Rover,Cooling,0,6397,2003-05-12,1,1,0,1,8.0,0.0,25.0,0.0,50.0,14
30-0248,2017,Land Rover,Cooling,0,6397,2003-05-12,1,1,0,1,12.0,0.0,32.0,0.0,48.0,15
30-0248,2018,Land Rover,Cooling,0,6397,2003-05-12,1,1,0,1,4.0,0.0,26.0,0.0,34.0,16
30-0248,2019,Land Rover,Cooling,0,6397,2003-05-12,1,1,0,1,4.0,0.0,19.0,37.0,27.0,17
30-0248,2020,Land Rover,Cooling,0,6397,2003-05-12,1,1,0,1,19.0,0.0,12.0,0.0,34.0,18
30-0249,2016,Land Rover,Cooling,0,9014,2003-07-18,1,1,0,1,5.0,0.0,90.0,0.0,278.0,14
30-0249,2017,Land Rover,Cooling,0,9014,2003-07-18,1,1,0,1,1.0,0.0,76.0,0.0,201.0,15
30-0249,2018,Land Rover,Cooling,0,9014,2003-07-18,1,1,0,1,0.0,0.0,40.0,0.0,189.0,16
30-0249,2019,Land Rover,Cooling,0,9014,2003-07-18,1,1,0,1,2.0,0.0,49.0,159.0,179.0,17
30-0249,2020,Land Rover,Cooling,0,9014,2003-07-18,1,1,0,1,5.0,0.0,23.0,0.0,115.0,18
30-0250,2016,Land Rover,Cooling,0,12235,2003-10-14,1,0,0,1,0.0,0.0,0.0,0.0,6.0,14
30-0250,2017,Land Rover,Cooling,0,12235,2003-10-14,1,0,0,1,0.0,0.0,0.0,0.0,4.0,15
30-0250,2018,Land Rover,Cooling,0,12235,2003-10-14,1,0,0,1,0.0,0.0,0.0,0.0,8.0,16
30-0250,2019,Land Rover,Cooling,0,12235,2003-10-14,1,0,0,1,0.0,0.0,0.0,11.0,3.0,17
30-0250,2020,Land Rover,Cooling,0,12235,2003-10-14,1,0,0,1,0.0,0.0,1.0,0.0,12.0,18
30-0251,2016,Land Rover,Cooling,0,681,2003-07-09,1,1,0,0,5.0,0.0,0.0,0.0,23.0,14
30-0251,2017,Land Rover,Cooling,0,681,2003-07-09,1,1,0,0,2.0,0.0,0.0,0.0,30.0,15
30-0251,2018,Land Rover,Cooling,0,681,2003-07-09,1,1,0,0,9.0,0.0,0.0,0.0,17.0,16
30-0251,2019,Land Rover,Cooling,0,681,2003-07-09,1,1,0,0,2.0,0.0,3.0,22.0,20.0,17
30-0251,2020,Land Rover,Cooling,0,681,2003-07-09,1,1,0,0,3.0,0.0,0.0,0.0,20.0,18
30-0253,2016,Land Rover,Cooling,0,681,2003-04-15,1,1,0,0,10.0,0.0,0.0,0.0,34.0,14
30-0253,2017,Land Rover,Cooling,0,681,2003-04-15,1,1,0,0,0.0,0.0,0.0,0.0,25.0,15
30-0253,2018,Land Rover,Cooling,0,681,2003-04-15,1,1,0,0,3.0,0.0,0.0,0.0,14.0,16
30-0253,2019,Land Rover,Cooling,0,681,2003-04-15,1,1,0,0,2.0,0.0,3.0,9.0,19.0,17
30-0253,2020,Land Rover,Cooling,0,681,2003-04-15,1,1,0,0,0.0,0.0,0.0,0.0,5.0,18
30-0255,2016,Land Rover,Cooling,0,9014,2003-04-15,1,1,0,1,14.0,0.0,92.0,0.0,128.0,14
30-0255,2017,Land Rover,Cooling,0,9014,2003-04-15,1,1,0,1,30.0,0.0,97.0,0.0,139.0,15
30-0255,2018,Land Rover,Cooling,0,9014,2003-04-15,1,1,0,1,14.0,0.0,47.0,0.0,67.0,16
30-0255,2019,Land Rover,Cooling,0,9014,2003-04-15,1,1,0,1,20.0,0.0,56.0,58.0,82.0,17
30-0255,2020,Land Rover,Cooling,0,9014,2003-04-15,1,1,0,1,6.0,0.0,19.0,0.0,32.0,18
30-0256,2016,Land Rover,Cooling,0,17095,2003-08-08,1,1,0,1,13.0,0.0,30.0,0.0,63.0,14
30-0256,2017,Land Rover,Cooling,0,17095,2003-08-08,1,1,0,1,0.0,0.0,17.0,0.0,49.0,15
30-0256,2018,Land Rover,Cooling,0,17095,2003-08-08,1,1,0,1,0.0,0.0,2.0,0.0,23.0,16
30-0256,2019,Land Rover,Cooling,0,17095,2003-08-08,1,1,0,1,0.0,0.0,6.0,35.0,24.0,17
30-0256,2020,Land Rover,Cooling,0,17095,2003-08-08,1,1,0,1,7.0,0.0,13.0,0.0,36.0,18
30-0257,2016,Land Rover,Cooling,0,6038,2003-06-20,1,1,0,1,0.0,0.0,0.0,0.0,11.0,14
30-0257,2017,Land Rover,Cooling,0,6038,2003-06-20,1,1,0,1,0.0,0.0,0.0,0.0,8.0,15
30-0257,2018,Land Rover,Cooling,0,6038,2003-06-20,1,1,0,1,3.0,0.0,0.0,0.0,9.0,16
30-0257,2019,Land Rover,Cooling,0,6038,2003-06-20,1,1,0,1,2.0,0.0,0.0,10.0,5.0,17
30-0257,2020,Land Rover,Cooling,0,6038,2003-06-20,1,1,0,1,5.0,0.0,1.0,0.0,10.0,18
30-0258,2016,Land Rover,Cooling,0,16568,2003-06-18,1,1,0,1,3.0,0.0,23.0,0.0,68.0,14
30-0258,2017,Land Rover,Cooling,0,16568,2003-06-18,1,1,0,1,1.0,0.0,6.0,0.0,45.0,15
30-0258,2018,Land Rover,Cooling,0,16568,2003-06-18,1,1,0,1,9.0,0.0,19.0,0.0,84.0,16
30-0258,2019,Land Rover,Cooling,0,16568,2003-06-18,1,1,0,1,2.0,0.0,5.0,34.0,28.0,17
30-0258,2020,Land Rover,Cooling,0,16568,2003-06-18,1,1,0,1,8.0,0.0,3.0,0.0,36.0,18
30-0259,2016,Land Rover,Cooling,0,17095,2003-07-09,1,0,0,0,0.0,0.0,0.0,0.0,67.0,14
30-0259,2017,Land Rover,Cooling,0,17095,2003-07-09,1,0,0,0,0.0,0.0,0.0,0.0,82.0,15
30-0259,2018,Land Rover,Cooling,0,17095,2003-07-09,1,0,0,0,0.0,0.0,0.0,0.0,78.0,16
30-0259,2019,Land Rover,Cooling,0,17095,2003-07-09,1,0,0,0,0.0,0.0,0.0,54.0,84.0,17
30-0259,2020,Land Rover,Cooling,0,17095,2003-07-09,1,0,0,0,0.0,0.0,0.0,0.0,49.0,18
30-0261,2016,Land Rover,Cooling,0,17095,2003-07-09,1,1,0,1,38.0,0.0,60.0,0.0,220.0,14
30-0261,2017,Land Rover,Cooling,0,17095,2003-07-09,1,1,0,1,15.0,0.0,57.0,0.0,140.0,15
30-0261,2018,Land Rover,Cooling,0,17095,2003-07-09,1,1,0,1,3.0,0.0,50.0,0.0,139.0,16
30-0261,2019,Land Rover,Cooling,0,17095,2003-07-09,1,1,0,1,9.0,0.0,28.0,68.0,126.0,17
30-0261,2020,Land Rover,Cooling,0,17095,2003-07-09,1,1,0,1,20.0,0.0,22.0,0.0,60.0,18
30-0280,2016,Jaguar,Cooling,0,778,1999-03-01,1,0,0,0,0.0,0.0,0.0,0.0,325.0,18
30-0280,2017,Jaguar,Cooling,0,778,1999-03-01,1,0,0,0,0.0,0.0,0.0,0.0,145.0,19
30-0280,2018,Jaguar,Cooling,0,778,1999-03-01,1,0,0,0,0.0,0.0,0.0,0.0,153.0,20
30-0280,2019,Jaguar,Cooling,0,778,1999-03-01,1,0,0,0,0.0,0.0,0.0,476.0,236.0,21
30-0280,2020,Jaguar,Cooling,0,778,1999-03-01,1,0,0,0,0.0,0.0,0.0,0.0,169.0,22
3001-L,2018,Porsche,Body,0,0,2018-03-06,1,0,1,0,21.0,11.0,0.0,0.0,92.0,1
3001-L,2019,Porsche,Body,0,0,2018-03-06,1,0,1,0,0.0,16.0,1.0,18.0,56.0,2
3001-L,2020,Porsche,Body,0,0,2018-03-06,1,0,1,0,0.0,8.0,0.0,0.0,12.0,3
3001-R,2018,Porsche,Body,0,0,2018-03-06,1,0,1,0,0.0,11.0,0.0,0.0,71.0,1
3001-R,2019,Porsche,Body,0,0,2018-03-06,1,0,1,0,0.0,17.0,1.0,23.0,63.0,2
3001-R,2020,Porsche,Body,0,0,2018-03-06,1,0,1,0,0.0,5.0,0.0,0.0,8.0,3
3003-L,2018,Porsche,Body,0,20057,2018-03-05,1,1,1,1,5.0,25.0,0.0,0.0,72.0,1
3003-L,2019,Porsche,Body,0,20057,2018-03-05,1,1,1,1,10.0,17.0,12.0,102.0,79.0,2
3003-L,2020,Porsche,Body,0,20057,2018-03-05,1,1,1,1,19.0,37.0,7.0,0.0,83.0,3
3003-R,2018,Porsche,Body,0,20057,2018-03-05,1,1,1,1,5.0,17.0,0.0,0.0,62.0,1
3003-R,2019,Porsche,Body,0,20057,2018-03-05,1,1,1,1,8.0,18.0,12.0,103.0,74.0,2
3003-R,2020,Porsche,Body,0,20057,2018-03-05,1,1,1,1,16.0,43.0,10.0,0.0,86.0,3
301020,2018,BMW,Suspension,0,154288,2006-06-16,2,1,0,0,0.0,0.0,0.0,0.0,2.0,13
301020,2019,BMW,Suspension,0,154288,2006-06-16,2,1,0,0,35.0,0.0,0.0,227.0,58.0,14
301020,2020,BMW,Suspension,0,154288,2006-06-16,2,1,0,0,116.0,0.0,0.0,0.0,180.0,15
301055,2016,BMW,Suspension,0,844757,2016-08-05,1,0,0,1,0.0,0.0,0.0,0.0,5.0,1
301055,2017,BMW,Suspension,0,844757,2016-08-05,1,0,0,1,0.0,0.0,0.0,0.0,36.0,2
301055,2018,BMW,Suspension,0,844757,2016-08-05,1,0,0,1,0.0,0.0,0.0,0.0,40.0,3
301055,2019,BMW,Suspension,0,844757,2016-08-05,1,0,0,1,0.0,0.0,1.0,54.0,37.0,4
301055,2020,BMW,Suspension,0,844757,2016-08-05,1,0,0,1,0.0,0.0,3.0,0.0,50.0,5
301087,2017,BMW,Suspension,0,140326,2017-08-25,2,0,0,1,0.0,0.0,0.0,0.0,88.0,1
301087,2018,BMW,Suspension,0,140326,2017-08-25,2,0,0,1,0.0,0.0,0.0,0.0,158.0,2
301087,2019,BMW,Suspension,0,140326,2017-08-25,2,0,0,1,0.0,0.0,4.0,135.0,203.0,3
301087,2020,BMW,Suspension,0,140326,2017-08-25,2,0,0,1,0.0,0.0,0.0,0.0,126.0,4
301102,2018,BMW,Suspension,0,286478,2018-10-18,2,0,0,0,0.0,0.0,0.0,0.0,12.0,1
301102,2019,BMW,Suspension,0,286478,2018-10-18,2,0,0,0,0.0,0.0,0.0,88.0,145.0,2
301102,2020,BMW,Suspension,0,286478,2018-10-18,2,0,0,0,0.0,0.0,0.0,0.0,52.0,3
301105,2019,BMW,Suspension,0,366815,2018-07-09,1,1,0,0,0.0,0.0,0.0,17.0,0.0,2
301105,2020,BMW,Suspension,0,366815,2018-07-09,1,1,0,0,10.0,0.0,0.0,0.0,14.0,3
301106,2017,BMW,Suspension,0,226459,2017-06-19,1,1,0,1,0.0,0.0,0.0,0.0,29.0,1
301106,2018,BMW,Suspension,0,226459,2017-06-19,1,1,0,1,0.0,0.0,0.0,0.0,59.0,2
301106,2019,BMW,Suspension,0,226459,2017-06-19,1,1,0,1,0.0,0.0,3.0,89.0,62.0,3
301106,2020,BMW,Suspension,0,226459,2017-06-19,1,1,0,1,5.0,0.0,2.0,0.0,80.0,4
301107,2017,BMW,Suspension,0,226459,2017-06-19,1,0,0,1,0.0,0.0,0.0,0.0,43.0,1
301107,2018,BMW,Suspension,0,226459,2017-06-19,1,0,0,1,0.0,0.0,0.0,0.0,59.0,2
301107,2019,BMW,Suspension,0,226459,2017-06-19,1,0,0,1,0.0,0.0,1.0,52.0,86.0,3
301107,2020,BMW,Suspension,0,226459,2017-06-19,1,0,0,1,0.0,0.0,1.0,0.0,45.0,4
301155,2016,BMW,Suspension,0,844757,2016-08-05,1,1,0,0,0.0,0.0,0.0,0.0,8.0,1
301155,2017,BMW,Suspension,0,844757,2016-08-05,1,1,0,0,0.0,0.0,0.0,0.0,40.0,2
301155,2018,BMW,Suspension,0,844757,2016-08-05,1,1,0,0,0.0,0.0,0.0,0.0,26.0,3
301155,2019,BMW,Suspension,0,844757,2016-08-05,1,1,0,0,0.0,0.0,1.0,76.0,64.0,4
301155,2020,BMW,Suspension,0,844757,2016-08-05,1,1,0,0,3.0,0.0,0.0,0.0,66.0,5
301182,2019,BMW,Suspension,0,243519,2019-09-12,2,0,0,0,0.0,0.0,0.0,22.0,12.0,1
301182,2020,BMW,Suspension,0,243519,2019-09-12,2,0,0,0,0.0,0.0,0.0,0.0,14.0,2
301183,2019,BMW,Suspension,0,470508,2019-09-12,2,0,0,0,0.0,0.0,0.0,25.0,10.0,1
301183,2020,BMW,Suspension,0,470508,2019-09-12,2,0,0,0,0.0,0.0,0.0,0.0,17.0,2
301189,2019,BMW,Suspension,0,243819,2020-01-03,2,0,0,0,0.0,0.0,0.0,42.0,0.0,0
301189,2020,BMW,Suspension,0,243819,2020-01-03,2,0,0,0,0.0,0.0,0.0,0.0,42.0,1
301190,2019,BMW,Suspension,0,251603,2019-11-05,2,0,0,0,0.0,0.0,0.0,17.0,2.0,1
301190,2020,BMW,Suspension,0,251603,2019-11-05,2,0,0,0,0.0,0.0,0.0,0.0,15.0,2
301195,2019,BMW,Suspension,0,366815,2019-03-04,1,0,0,1,0.0,0.0,1.0,33.0,25.0,1
301195,2020,BMW,Suspension,0,366815,2019-03-04,1,0,0,1,0.0,0.0,2.0,0.0,30.0,2
301405,2019,BMW,Suspension,0,343776,2020-09-08,1,0,0,0,0.0,0.0,0.0,11.0,0.0,0
301405,2020,BMW,Suspension,0,343776,2020-09-08,1,0,0,0,0.0,0.0,0.0,0.0,11.0,1
301406,2019,BMW,Suspension,0,343776,2020-09-02,1,0,0,0,0.0,0.0,0.0,12.0,0.0,0
301406,2020,BMW,Suspension,0,343776,2020-09-02,1,0,0,0,0.0,0.0,0.0,0.0,12.0,1
302015,2019,BMW,Engine,0,46299,2019-08-06,2,0,1,0,0.0,110.0,0.0,271.0,124.0,1
302015,2020,BMW,Engine,0,46299,2019-08-06,2,0,1,0,0.0,90.0,0.0,0.0,185.0,2
303007,2016,BMW,Suspension,0,37726,2007-02-02,2,0,0,0,0.0,0.0,0.0,0.0,66.0,10
303007,2017,BMW,Suspension,0,37726,2007-02-02,2,0,0,0,0.0,0.0,0.0,0.0,43.0,11
303007,2018,BMW,Suspension,0,37726,2007-02-02,2,0,0,0,0.0,0.0,0.0,0.0,35.0,12
303007,2019,BMW,Suspension,0,37726,2007-02-02,2,0,0,0,0.0,0.0,0.0,86.0,15.0,13
303007,2020,BMW,Suspension,0,37726,2007-02-02,2,0,0,0,0.0,0.0,0.0,0.0,24.0,14
304001,2016,BMW,Suspension,0,758094,2007-01-31,2,1,0,1,70.0,0.0,0.0,0.0,444.0,10
304001,2017,BMW,Suspension,0,758094,2007-01-31,2,1,0,1,16.0,0.0,0.0,0.0,361.0,11
304001,2018,BMW,Suspension,0,758094,2007-01-31,2,1,0,1,36.0,0.0,0.0,0.0,543.0,12
304001,2019,BMW,Suspension,0,758094,2007-01-31,2,1,0,1,94.0,0.0,0.0,450.0,540.0,13
304001,2020,BMW,Suspension,0,758094,2007-01-31,2,1,0,1,123.0,0.0,2.0,0.0,351.0,14
304016,2018,BMW,Suspension,0,845762,2018-03-28,2,1,0,1,0.0,0.0,0.0,0.0,58.0,1
304016,2019,BMW,Suspension,0,845762,2018-03-28,2,1,0,1,1.0,0.0,0.0,99.0,91.0,2
304016,2020,BMW,Suspension,0,845762,2018-03-28,2,1,0,1,0.0,0.0,2.0,0.0,86.0,3
305008,2019,BMW,Transmission,0,449561,2019-03-20,1,1,1,0,42.0,61.0,0.0,392.0,189.0,1
305008,2020,BMW,Transmission,0,449561,2019-03-20,1,1,1,0,88.0,90.0,0.0,0.0,284.0,2
305014,2018,BMW,Transmission,0,65959,2018-10-18,2,0,0,1,0.0,0.0,0.0,0.0,6.0,1
305014,2019,BMW,Transmission,0,65959,2018-10-18,2,0,0,1,0.0,0.0,0.0,10.0,14.0,2
305014,2020,BMW,Transmission,0,65959,2018-10-18,2,0,0,1,0.0,0.0,1.0,0.0,7.0,3
305015,2018,BMW,Transmission,0,92703,2018-03-19,1,0,0,0,0.0,0.0,0.0,0.0,15.0,1
305015,2019,BMW,Transmission,0,92703,2018-03-19,1,0,0,0,0.0,0.0,0.0,4.0,7.0,2
305015,2020,BMW,Transmission,0,92703,2018-03-19,1,0,0,0,0.0,0.0,0.0,0.0,4.0,3
305950,2018,Land Rover,Cooling,0,92734,2018-08-20,1,1,0,1,3.0,0.0,0.0,0.0,18.0,1
305950,2019,Land Rover,Cooling,0,92734,2018-08-20,1,1,0,1,56.0,0.0,4.0,187.0,76.0,2
305950,2020,Land Rover,Cooling,0,92734,2018-08-20,1,1,0,1,95.0,0.0,6.0,0.0,130.0,3
305960,2018,Land Rover,Cooling,0,149850,2018-08-13,1,1,0,0,2.0,0.0,0.0,0.0,17.0,1
305960,2019,Land Rover,Cooling,0,149850,2018-08-13,1,1,0,0,59.0,0.0,1.0,150.0,89.0,2
305960,2020,Land Rover,Cooling,0,149850,2018-08-13,1,1,0,0,109.0,0.0,0.0,0.0,125.0,3
306113,2019,BMW,Drivetrain & Hub,0,375697,2019-03-13,1,1,1,1,47.0,118.0,192.0,916.0,465.0,1
306113,2020,BMW,Drivetrain & Hub,0,375697,2019-03-13,1,1,1,1,137.0,100.0,239.0,0.0,756.0,2
30611465,2016,Volvo,Engine,0,41859,2011-03-14,1,1,1,0,21.0,44.0,163.0,0.0,282.0,6
30611465,2017,Volvo,Engine,0,41859,2011-03-14,1,1,1,0,16.0,9.0,104.0,0.0,184.0,7
30611465,2018,Volvo,Engine,0,41859,2011-03-14,1,1,1,0,12.0,17.0,39.0,0.0,129.0,8
30611465,2019,Volvo,Engine,0,41859,2011-03-14,1,1,1,0,14.0,0.0,15.0,36.0,48.0,9
30611465,2020,Volvo,Engine,0,41859,2011-03-14,1,1,1,0,5.0,4.0,0.0,0.0,23.0,10
30645401,2016,Volvo,Suspension,0,583863,2011-02-18,2,1,0,0,0.0,0.0,0.0,0.0,49.0,6
30645401,2017,Volvo,Suspension,0,583863,2011-02-18,2,1,0,0,0.0,0.0,0.0,0.0,56.0,7
30645401,2018,Volvo,Suspension,0,583863,2011-02-18,2,1,0,0,0.0,0.0,0.0,0.0,122.0,8
30645401,2019,Volvo,Suspension,0,583863,2011-02-18,2,1,0,0,0.0,0.0,0.0,99.0,123.0,9
30645401,2020,Volvo,Suspension,0,583863,2011-02-18,2,1,0,0,14.0,0.0,0.0,0.0,92.0,10
30649736,2019,Volvo,Body,0,224385,2019-01-31,2,0,0,0,0.0,0.0,0.0,376.0,244.0,1
30649736,2020,Volvo,Body,0,224385,2019-01-31,2,0,0,0,0.0,0.0,0.0,0.0,316.0,2
30680770,2016,Volvo,Engine,0,415564,2012-06-20,1,1,1,0,78.0,56.0,650.0,0.0,1231.0,5
30680770,2017,Volvo,Engine,0,415564,2012-06-20,1,1,1,0,309.0,98.0,340.0,0.0,1353.0,6
30680770,2018,Volvo,Engine,0,415564,2012-06-20,1,1,1,0,218.0,24.0,720.0,0.0,1437.0,7
30680770,2019,Volvo,Engine,0,415564,2012-06-20,1,1,1,0,139.0,46.0,0.0,503.0,563.0,8
30680770,2020,Volvo,Engine,0,415564,2012-06-20,1,1,1,0,109.0,13.0,0.0,0.0,347.0,9
307006,2018,BMW,Suspension,0,132632,2007-06-19,2,1,0,1,0.0,0.0,0.0,0.0,12.0,12
307006,2019,BMW,Suspension,0,132632,2007-06-19,2,1,0,1,0.0,0.0,2.0,135.0,57.0,13
307006,2020,BMW,Suspension,0,132632,2007-06-19,2,1,0,1,12.0,0.0,0.0,0.0,52.0,14
307008,2019,BMW,Suspension,0,647513,2019-05-02,2,1,0,0,8.0,0.0,0.0,109.0,38.0,1
307008,2020,BMW,Suspension,0,647513,2019-05-02,2,1,0,0,55.0,0.0,0.0,0.0,103.0,2
307026,2019,BMW,Suspension,0,286478,2019-08-08,2,0,0,0,0.0,0.0,0.0,33.0,14.0,1
307026,2020,BMW,Suspension,0,286478,2019-08-08,2,0,0,0,0.0,0.0,0.0,0.0,28.0,2
30760678,2018,Volvo,Suspension,0,442804,2018-09-04,2,0,0,1,0.0,0.0,6.0,0.0,26.0,1
30760678,2019,Volvo,Suspension,0,442804,2018-09-04,2,0,0,1,0.0,0.0,55.0,70.0,93.0,2
30760678,2020,Volvo,Suspension,0,442804,2018-09-04,2,0,0,1,0.0,0.0,9.0,0.0,48.0,3
308012,2018,BMW,Engine,0,783847,2018-09-13,2,1,1,1,0.0,0.0,0.0,0.0,28.0,1
308012,2019,BMW,Engine,0,783847,2018-09-13,2,1,1,1,2.0,118.0,0.0,723.0,311.0,2
308012,2020,BMW,Engine,0,783847,2018-09-13,2,1,1,1,38.0,58.0,1.0,0.0,613.0,3
308020,2019,Mini,Engine,0,168538,2019-08-08,1,0,0,1,0.0,0.0,0.0,172.0,20.0,1
308020,2020,Mini,Engine,0,168538,2019-08-08,1,0,0,1,0.0,0.0,1.0,0.0,156.0,2
308022,2019,BMW,Engine,0,105926,2020-07-20,2,0,1,1,0.0,0.0,0.0,82.0,0.0,0
308022,2020,BMW,Engine,0,105926,2020-07-20,2,0,1,1,0.0,72.0,2.0,0.0,84.0,1
308031,2019,BMW,Engine,0,153486,2010-08-20,1,1,0,0,11.0,0.0,0.0,80.0,52.0,10
308031,2020,BMW,Engine,0,153486,2010-08-20,1,1,0,0,26.0,0.0,0.0,0.0,53.0,11
308063,2019,BMW,Engine,1,59713,2020-09-22,2,0,1,0,0.0,0.0,0.0,151.0,0.0,0
308063,2020,BMW,Engine,1,59713,2020-09-22,2,0,1,0,0.0,19.0,0.0,0.0,20.0,1
30819865,2019,Volvo,Body,0,60247,2019-03-06,1,0,0,0,0.0,0.0,0.0,34.0,39.0,1
30819865,2020,Volvo,Body,0,60247,2019-03-06,1,0,0,0,0.0,0.0,0.0,0.0,16.0,2
31 12 1 124 622,2016,BMW,Suspension,0,345431,2006-08-08,2,0,0,0,15.0,0.0,0.0,0.0,101.0,11
31 12 1 124 622,2017,BMW,Suspension,0,345431,2006-08-08,2,0,0,0,6.0,0.0,0.0,0.0,96.0,12
31 12 1 124 622,2018,BMW,Suspension,0,345431,2006-08-08,2,0,0,0,1.0,0.0,0.0,0.0,90.0,13
31 12 1 124 622,2019,BMW,Suspension,0,345431,2006-08-08,2,0,0,0,0.0,0.0,0.0,47.0,58.0,14
31 12 1 124 622,2020,BMW,Suspension,0,345431,2006-08-08,2,0,0,0,0.0,0.0,0.0,0.0,60.0,15
31 12 1 132 353,2018,BMW,Suspension,0,15949,2009-05-22,1,1,1,0,1.0,0.0,0.0,0.0,1.0,10
31 12 1 132 353,2019,BMW,Suspension,0,15949,2009-05-22,1,1,1,0,33.0,0.0,41.0,100.0,102.0,11
31 12 1 132 353,2020,BMW,Suspension,0,15949,2009-05-22,1,1,1,0,14.0,25.0,0.0,0.0,66.0,12
31 12 1 132 354,2018,BMW,Suspension,0,15949,2009-05-22,1,1,1,0,1.0,0.0,0.0,0.0,1.0,10
31 12 1 132 354,2019,BMW,Suspension,0,15949,2009-05-22,1,1,1,0,32.0,0.0,43.0,102.0,108.0,11
31 12 1 132 354,2020,BMW,Suspension,0,15949,2009-05-22,1,1,1,0,13.0,20.0,0.0,0.0,66.0,12
31 12 1 136 531,2016,BMW,Suspension,0,209590,2011-08-11,1,1,0,1,113.0,0.0,0.0,0.0,446.0,6
31 12 1 136 531,2017,BMW,Suspension,0,209590,2011-08-11,1,1,0,1,113.0,0.0,0.0,0.0,357.0,7
31 12 1 136 531,2018,BMW,Suspension,0,209590,2011-08-11,1,1,0,1,118.0,0.0,0.0,0.0,307.0,8
31 12 1 136 531,2019,BMW,Suspension,0,209590,2011-08-11,1,1,0,1,170.0,0.0,1.0,381.0,306.0,9
31 12 1 136 531,2020,BMW,Suspension,0,209590,2011-08-11,1,1,0,1,176.0,0.0,1.0,0.0,289.0,10
31 12 1 136 532,2016,BMW,Suspension,0,209590,2011-08-11,1,1,0,1,111.0,0.0,0.0,0.0,454.0,6
31 12 1 136 532,2017,BMW,Suspension,0,209590,2011-08-11,1,1,0,1,113.0,0.0,0.0,0.0,368.0,7
31 12 1 136 532,2018,BMW,Suspension,0,209590,2011-08-11,1,1,0,1,122.0,0.0,0.0,0.0,322.0,8
31 12 1 136 532,2019,BMW,Suspension,0,209590,2011-08-11,1,1,0,1,168.0,0.0,1.0,356.0,289.0,9
31 12 1 136 532,2020,BMW,Suspension,0,209590,2011-08-11,1,1,0,1,159.0,0.0,1.0,0.0,272.0,10
31 12 6 760 275,2016,BMW,Suspension,0,154866,2010-03-18,1,1,0,0,68.0,0.0,0.0,0.0,250.0,7
31 12 6 760 275,2017,BMW,Suspension,0,154866,2010-03-18,1,1,0,0,95.0,0.0,0.0,0.0,237.0,8
31 12 6 760 275,2018,BMW,Suspension,0,154866,2010-03-18,1,1,0,0,131.0,0.0,0.0,0.0,282.0,9
31 12 6 760 275,2019,BMW,Suspension,0,154866,2010-03-18,1,1,0,0,101.0,0.0,0.0,202.0,220.0,10
31 12 6 760 275,2020,BMW,Suspension,0,154866,2010-03-18,1,1,0,0,37.0,0.0,0.0,0.0,158.0,11
31 12 6 760 276,2016,BMW,Suspension,0,154866,2010-03-18,1,1,0,0,56.0,0.0,0.0,0.0,250.0,7
31 12 6 760 276,2017,BMW,Suspension,0,154866,2010-03-18,1,1,0,0,97.0,0.0,0.0,0.0,231.0,8
31 12 6 760 276,2018,BMW,Suspension,0,154866,2010-03-18,1,1,0,0,109.0,0.0,0.0,0.0,259.0,9
31 12 6 760 276,2019,BMW,Suspension,0,154866,2010-03-18,1,1,0,0,82.0,0.0,0.0,193.0,202.0,10
